Scenery,Time,Score,comment
崂山,2016/8/17,2分 一般,千万别去华楼景区，千万别跟栈桥上的天天假日旅游社的地接。景区的门票才10元，报价虚高，忽悠外地去崂山的人。去崂山好几条线路，没有几个人能一天走两个线路的……对青岛旅游最伤心的一点……青岛的旅游服务都不错
崂山,2016/8/15,1分 不佳,崂山给人的感觉就是坑人，简直就是占山为王，在流清处购票130，坐景区观光车，到垭口就结束了，还要自己换乘公交大概40分钟才到仰口，一路上就有穿工作服的人员推荐买索道票，坐索道排了1个半小时，而工作人员却用索道运快餐面等食物上山去卖，这些东西应该在人少的时侯准备，怎么能让游客在大太阳下站着排队等索道。太坑人了，不知道怎么评上5A级景区的。
崂山,2016/8/10,1分 不佳,这里有很多私家车揽活说去很多地方]都是骗人的。还有青岛的出龃，车很多都骟人，从青岛火车站到金沙滩也就是5O元左右，出租车师傅一张嘴120元。这不是抢劫吗？
崂山,2016/8/6,1分 不佳,慕名而来。但是并不觉得有什么意思。我们自驾游去。到了景点。首先有讲解员过来搭讪。说现在去仰口中间一段13公里不通大巴。私家车也进不去。回归正题，让我们请个讲解员。附上200，就可以进景区，而且还可以作为导游带我们去好的景点看看。想想反正来了，200就200吧。带上讲解员进了景区。可是沿途。讲解员说这个景点没有意思，那个景点时间不够。最后直接带我们去吃饭。那个宰客啊。一条鱼。怎么看不到一斤。怎么店家称了就2斤多。来了一盘青菜。吃了一口沙子。这些都算了。饭吃到一半。那个讲解员过来说你们开车去景点。她就不去了。让我们先把200给她。她回去了。简直无语了。想想崂山景区也够无良的。一段路。分为三段。中间一段13公里不通观光车。就是仗着旺季明显宰客。旅游监管部门呢？吃什么饭的？
崂山,2016/8/5,1分 不佳,交通线路不明确，路程遥远不说，130一张门票只是带你进去出来车费，里面景点一律另外收费，被导游忽悠80块钱上索道明霞洞，其实也没什么好看。打电话询问客服说让我两天慢慢玩，可是我并没有兴趣。首先，整个景区指示图标注不清晰之外，整个过程全是导游忽悠按最贵的路线走，第一次来的朋友很容易就上当了，而且城区的交通线路一塌糊涂，初来者根本找不到北。
崂山,2016/8/4,1分 不佳,渣景区，各种坑，不来后悔，来了更后悔。太清索道什么各种坑，没什么好看，就是骗索道钱，旅游大巴也是，中间还要自己来回差不多坐两个小时的公交车。景区内，道路规划也差。
崂山,2016/8/3,2分 一般,沒什麼可玩的，除了爬山就是爬山，偶爾有點溪水可以玩一玩，可能去的不是時间吧，门票挺貴的
崂山,2016/8/1,2分 一般,导游不好，服务满意，门票价格高
崂山,2016/8/1,1分 不佳,游的流清——仰口，感受是：门票130（很贵！），服务太差！观光大巴只到垭口，仰口一线还有游客自己坐公交车来回（至少半小时一班，人多得要死，抢慢了就没得座位，站40分钟上仰口！），要不然就是黑车，一次100元，宰你没商量！里面小门票太多，到处都是黑导游问你要不要讲解（像苍蝇一样跟着你，很烦），索道也是另收费，我真不知道130的门票包含了什么！总之，对崂山的印象不好！
崂山,2016/7/31,1分 不佳,崂山是感觉最坑爹的，景区捆绑销售，把整个崂山都强加进去，进去还有其他必须掏钱买的门票。
崂山,2016/7/31,1分 不佳,夏天最好不要去爬崂山，热死了！130的门票不值，最好选择一个景点，不要全票。
崂山,2016/7/30,2分 一般,不值得，景色很美，但收费偏高，景区内消费价格也高，除了景区门票外，每个道观都另外收费。
崂山,2016/7/30,1分 不佳,旅客中心买的票，没啥标识和介绍，只有卖去太清宫的票，就买了，坐大巴到太清宫，听说有索道到上面，以为别有洞天，就买了来回票，去程等一个多小时，回程等一个多小时，关键是那个风景烂啊，顶上破烂不堪，什么都没有，只有一些小摊卖东西，连个景点指示牌都没有，看等的人多，想步行下山，无奈没指示标识，也没地图，又怕走错，只能等。不建议坐索道，真不值，还浪费时间。此次崂山行唯一值得的就是：不亲自来一趟，怎么知道那么不好玩呢？
崂山,2016/7/30,1分 不佳,真心不值的去，又贵又不好玩！在山上喝个茶水要五十元，以后再也不去了！
崂山,2016/7/27,2分 一般,去的时候说是旺季，太清仰口要分两天玩，第一天只能玩太清，第二天去仰口，如果要玩仰口就要包车360元一天，门票另付，真是坑爹，简直就是强制消费，于是我们果断放弃了崂山之行，也是一次不愉快的经历吧！
崂山,2016/7/25,2分 一般,找了当地崂山一日游，订时说好就去仰口，竟然把我们带到华楼景区，还游了二自费景区，华楼的景色真是太一般了，就来回坐索道了，索道费来回还要80块，不值！门票好像只要10元，怪不得有这么多旅游团来这里，门票便宜呀！反正索道费得自己出。幸亏交涉后退了差价！稍平衡点，但由于时间与体力问题没去成仰口，失望了！所以当地参加旅游团也是一个坑呀！
崂山,2016/7/23,2分 一般,北九水真心没啥玩的，还不如在海滨浴场呆一下午呢！！
崂山,2016/7/22,2分 一般,骗子很多，去到景点到处有人问你这个那个。追上来跟着你。还有三次在开车时，跟上来打开车窗问你。。
崂山,2016/7/21,1分 不佳,海水很脏，很多虎苔。农家饭还不错。
崂山,2016/7/20,1分 不佳,没什么好玩的，没有写的那么好，有种受骗的感觉，门票130每人，说是有观光车票，其实不做观光车根本就到不了那去，到了还有很多人问要不要租车，价位300元，据说不租车根本就到不了要去的景点，只能玩一半，仰口离的很远，去不了。但是票价确包括了那的钱，说是可以玩两天的，但是你玩一天也是同样的价格，进了景区后里边特别闷热，两边就是树木，也没有什么景色，实在是不聊，很多游客都是爬了一个景点就往下走了。走到门口时听了听其他人的谈话才知道都有上当的感觉。后来坐车又到了龙潭瀑，爬了大概40分钟看到了瀑布，也不是很壮观，也不能下去，只能在桥上远远的照张像，总之是不推荐去了。
崂山,2016/7/16,1分 不佳,千万不要报崂山一日游，坑的不行不行的，为了让你去奥帆中心坐船，耽误一上午，7点半出发，下午1点才到崂山，自己去8点也到了，自由自在玩一点问题没有。跟团说是没有强制消费，车上就开始变相的卖索道票，买了索道票，一点到了拍队上索道就得排一个小时，下午4点就要返回。崂山的景色就在索道上看了。真是服了，大家擦亮眼睛，谁说也要把住自己不参加这种一日游的散客团。导游因为一家不买索道票差点跟人家吵起来，后来才发现这套路安排你不坐索道根本不可能4点回来。为了好的旅游体验尽量自由行吧，去国外哪里都行，国内的旅游体验真的不好。
崂山,2016/7/12,2分 一般,很垃圾的景点，空有大名气，却什么都没有。
崂山,2016/7/10,1分 不佳,崂山应该是美的，但我们被旅游团给骗了，所以我很不开心
崂山,2016/7/6,1分 不佳,崂山是不太美的山，最主要的漂亮景区在修，不给进了，仰口风景区，有个觅天洞还有点意思，进洞乌黑的，好多地方是蹲着走
崂山,2016/7/6,1分 不佳,没什么看头，还是去有历史的地方好玩些，比如西安
崂山,2016/7/3,1分 不佳,北九水史上最差景点   去了后悔一辈子。
崂山,2016/7/1,1分 不佳,"没水不好!没什么特色!三水以下太脏了,也太乱!"
崂山,2016/7/1,1分 不佳,北九水比青岛大虾还坑，不能说没有水，它只是水比较少，比较少。
崂山,2016/6/13,1分 不佳,差点没累死，怪不得青岛本地人说不去崂山后悔，去了崂山后悔一辈子
崂山,2016/6/12,2分 一般,我们去的北九水景区，说是比较平缓，老人可以，但是到了停车场还要走一公里的商业区，然后爬很多的山路才能进入主景区，不推荐老人去。景区里水也不多，都是小孩儿在水里玩儿水枪的。景色一般。
崂山,2016/6/10,1分 不佳,本来要去崂山的，结果没去成。被酒店楼下的旅行社骗了，给拉到了华楼山。真是悲催。青岛旅行要注意了。骗子多多。不是骗你钱，是根本不拉你到你要去的地方。
崂山,2016/6/10,2分 一般,走的是仰口线，因为当天没有雾，但是整体风景还是很不错的，华严寺建议大家不要去了没有什么意思
崂山,2016/6/5,1分 不佳,不会再去，也不推荐。去了南线，先不说景色没什么，就说服务和管理还真叫一个差。黑导游。骗我们先去索道差点没赶上去太清宫。再说大巴路线设计一个景点两个车线。没有指示牌也没有人告诉。最后我80多岁父母根本挤不上大巴。等车等了一个多小时。出不去下不了山。
崂山,2016/5/26,2分 一般,我们去的是太清区，只能说比较坑，整个景区也就瑶池视野开阔让人舒畅，其他完全就是在爬山，话说爬山的话它和国内其他景点完全没有竞争力，而且道士应该也不是真的，我在明霞洞看见有人用咬牙切齿的表情拿着登山杖戳点门口香炉，道士路过居然看都不看，还是我去对那些人说有点过分，而且还和他们吵了一架，至始至终没看见一个道士
崂山,2016/5/24,1分 不佳,第二次来崂山，很中立的讲，景色还是不错的，不过给打算来此旅游的朋友提个醒，你在旅行途中的大好心情，很可能会从进门那一刻大打折扣，淡季旅游，人也不是很多，景区管理可以说是无比混乱，我想可能景区服务培育课程内容是如何和游客牛B，如果说是各别员工素质问题，我可以理解，每个地方都有，但在这里从买票，乘车，询问乘车点工作人员路线，都是非常统一的恶心，1.你问什么当做没听见。2.反问：你不会自己看嘛。频繁出现的一致性回答，让我体验了在任何景区都感受不到的一致性。牛B的青岛天价虾，更牛B的5A级景区——崂山！
